date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:32:54	22577/22577	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:32:54%20GMT	http://www.mich-ca.org/displayArticle.htm?id=325	D:/MichCA/MichCA/www.mich-ca.org/displayArticlefedf.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:32:56	21709/21709	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:32:55%20GMT	http://www.mich-ca.org/displayArticle.htm?id=326	D:/MichCA/MichCA/www.mich-ca.org/displayArticle5869.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:32:56	22542/22542	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:32:56%20GMT	http://www.mich-ca.org/displayArticle.htm?id=322	D:/MichCA/MichCA/www.mich-ca.org/displayArticle70e1.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:32:57	22556/22556	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:32:57%20GMT	http://www.mich-ca.org/displayArticle.htm?id=321	D:/MichCA/MichCA/www.mich-ca.org/displayArticleae52.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:32:58	22556/22556	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:32:58%20GMT	http://www.mich-ca.org/displayArticle.htm?id=320	D:/MichCA/MichCA/www.mich-ca.org/displayArticlefcce.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:32:59	22554/22554	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:32:59%20GMT	http://www.mich-ca.org/displayArticle.htm?id=319	D:/MichCA/MichCA/www.mich-ca.org/displayArticled0e0.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:00	22703/22703	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:00%20GMT	http://www.mich-ca.org/displayArticle.htm?id=317	D:/MichCA/MichCA/www.mich-ca.org/displayArticle9068.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:01	22570/22570	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:01%20GMT	http://www.mich-ca.org/displayArticle.htm?id=315	D:/MichCA/MichCA/www.mich-ca.org/displayArticlef3b7.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:02	22837/22837	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:02%20GMT	http://www.mich-ca.org/displayArticle.htm?id=329	D:/MichCA/MichCA/www.mich-ca.org/displayArticle8776.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:03	22396/22396	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:03%20GMT	http://www.mich-ca.org/displayArticle.htm?id=337	D:/MichCA/MichCA/www.mich-ca.org/displayArticle8bdf.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:04	22368/22368	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:04%20GMT	http://www.mich-ca.org/displayArticle.htm?id=335	D:/MichCA/MichCA/www.mich-ca.org/displayArticle98a8.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:05	22370/22370	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:05%20GMT	http://www.mich-ca.org/displayArticle.htm?id=334	D:/MichCA/MichCA/www.mich-ca.org/displayArticle6b17.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:06	22370/22370	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:06%20GMT	http://www.mich-ca.org/displayArticle.htm?id=333	D:/MichCA/MichCA/www.mich-ca.org/displayArticleca7f.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:06	22356/22356	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:06%20GMT	http://www.mich-ca.org/displayArticle.htm?id=332	D:/MichCA/MichCA/www.mich-ca.org/displayArticlebf8a.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:07	22508/22508	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:07%20GMT	http://www.mich-ca.org/displayArticle.htm?id=331	D:/MichCA/MichCA/www.mich-ca.org/displayArticle2aff.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:08	22721/22721	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:08%20GMT	http://www.mich-ca.org/displayArticle.htm?id=330	D:/MichCA/MichCA/www.mich-ca.org/displayArticle961b.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:09	26491/26491	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:09%20GMT	http://www.mich-ca.org/documentspage.htm?	D:/MichCA/MichCA/www.mich-ca.org/documentspaged41d.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:09	770/770	---M--	200	added ('OK')	image/png	etag:W/%22770-1435852474000%22	http://www.mich-ca.org/images/michca/uploaded/box_16x13/icon-document-blue-02072015-105434.png	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_16x13/icon-document-blue-02072015-105434.png	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:10	23070/23070	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:10%20GMT	http://www.mich-ca.org/displayPage.htm?pgname=Forms&pg_right_bar=RIGHT_BAR1&	D:/MichCA/MichCA/www.mich-ca.org/displayPage08b2.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:11	28375/28375	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:11%20GMT	http://www.mich-ca.org/displayPage.htm?pgname=GROUNDS&pg_right_bar=RIGHT_BAR1&	D:/MichCA/MichCA/www.mich-ca.org/displayPage9391.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:12	22458/22458	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:12%20GMT	http://www.mich-ca.org/displayArticle.htm?id=316	D:/MichCA/MichCA/www.mich-ca.org/displayArticledd61.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:13	22779/22779	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:13%20GMT	http://www.mich-ca.org/displayArticle.htm?id=305	D:/MichCA/MichCA/www.mich-ca.org/displayArticleda26.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:14	22969/22969	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:14%20GMT	http://www.mich-ca.org/displayArticle.htm?id=14	D:/MichCA/MichCA/www.mich-ca.org/displayArticle87f1.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:15	22780/22780	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:15%20GMT	http://www.mich-ca.org/displayArticle.htm?id=340	D:/MichCA/MichCA/www.mich-ca.org/displayArticle784c.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:16	22773/22773	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:16%20GMT	http://www.mich-ca.org/displayArticle.htm?id=339	D:/MichCA/MichCA/www.mich-ca.org/displayArticle9329.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:17	22775/22775	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:17%20GMT	http://www.mich-ca.org/displayArticle.htm?id=324	D:/MichCA/MichCA/www.mich-ca.org/displayArticlef843.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:17	22310/22310	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:17%20GMT	http://www.mich-ca.org/displayArticle.htm?id=57	D:/MichCA/MichCA/www.mich-ca.org/displayArticle850a.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:18	22484/22484	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:18%20GMT	http://www.mich-ca.org/displayArticle.htm?id=341	D:/MichCA/MichCA/www.mich-ca.org/displayArticle284c.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:19	22592/22592	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:19%20GMT	http://www.mich-ca.org/displayArticle.htm?id=12	D:/MichCA/MichCA/www.mich-ca.org/displayArticle4ef9.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:20	22578/22578	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:20%20GMT	http://www.mich-ca.org/displayArticle.htm?id=13	D:/MichCA/MichCA/www.mich-ca.org/displayArticle6e03.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:22	22556/22556	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:21%20GMT	http://www.mich-ca.org/displayArticle.htm?id=11	D:/MichCA/MichCA/www.mich-ca.org/displayArticle0055.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:22	22408/22408	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:22%20GMT	http://www.mich-ca.org/displayArticle.htm?id=10	D:/MichCA/MichCA/www.mich-ca.org/displayArticlef41b.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:23	22566/22566	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:23%20GMT	http://www.mich-ca.org/displayArticle.htm?id=8	D:/MichCA/MichCA/www.mich-ca.org/displayArticlec3c9.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:24	22419/22419	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:24%20GMT	http://www.mich-ca.org/displayArticle.htm?id=9	D:/MichCA/MichCA/www.mich-ca.org/displayArticle5255.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:25	22762/22762	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:25%20GMT	http://www.mich-ca.org/displayArticle.htm?id=7	D:/MichCA/MichCA/www.mich-ca.org/displayArticle8803.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:26	22851/22851	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:26%20GMT	http://www.mich-ca.org/displayArticle.htm?id=313	D:/MichCA/MichCA/www.mich-ca.org/displayArticleea91.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:27	27584/27584	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:27%20GMT	http://www.mich-ca.org/displayPage.htm?pgname=POINTS_TABLE,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&	D:/MichCA/MichCA/www.mich-ca.org/displayPage31d8.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:27	22759/22759	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:28%20GMT	http://www.mich-ca.org/displayArticle.htm?id=151	D:/MichCA/MichCA/www.mich-ca.org/displayArticle4133.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:28	22204/22204	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:28%20GMT	http://www.mich-ca.org/displayArticle.htm?id=153	D:/MichCA/MichCA/www.mich-ca.org/displayArticle4893.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:29	22695/22695	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:29%20GMT	http://www.mich-ca.org/displayArticle.htm?id=149	D:/MichCA/MichCA/www.mich-ca.org/displayArticle5c8d.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:30	22401/22401	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:30%20GMT	http://www.mich-ca.org/displayArticle.htm?id=148	D:/MichCA/MichCA/www.mich-ca.org/displayArticle71b0.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:30	22220/22220	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:30%20GMT	http://www.mich-ca.org/displayArticle.htm?id=150	D:/MichCA/MichCA/www.mich-ca.org/displayArticle9537.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:31	22369/22369	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:31%20GMT	http://www.mich-ca.org/displayArticle.htm?id=152	D:/MichCA/MichCA/www.mich-ca.org/displayArticlee8f5.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:32	31385/31385	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:32%20GMT	http://www.mich-ca.org/profilespage.htm?	D:/MichCA/MichCA/www.mich-ca.org/profilespaged41d.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:32	537/537	---M--	200	added ('OK')	image/png	etag:W/%22537-1435851854000%22	http://www.mich-ca.org/images/michca/uploaded/box_15x15/person-yellow-02072015-104414.png	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_15x15/person-yellow-02072015-104414.png	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:33	21699/21699	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:33%20GMT	http://www.mich-ca.org/displayPage.htm?	D:/MichCA/MichCA/www.mich-ca.org/displayPaged41d.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:33	22768/22768	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:33%20GMT	http://www.mich-ca.org/displayPage.htm?pgname=CricHQ%20Help&pg_right_bar=RIGHT_BAR1&	D:/MichCA/MichCA/www.mich-ca.org/displayPage5a38.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:34	22538/22538	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:34%20GMT	http://www.mich-ca.org/contactpage.htm?	D:/MichCA/MichCA/www.mich-ca.org/contactpaged41d.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:34	541/541	---M--	200	added ('OK')	image/png	etag:W/%22541-1435852231000%22	http://www.mich-ca.org/images/michca/uploaded/box_16x12/email-icon-yellow-02072015-105030.png	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_16x12/email-icon-yellow-02072015-105030.png	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:35	25527/25527	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:35%20GMT	http://www.mich-ca.org/imageGallery.htm?	D:/MichCA/MichCA/www.mich-ca.org/imageGalleryd41d.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:33:35	25311/25311	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:33:35%20GMT	http://www.mich-ca.org/displayPage.htm?pgname=STATS_TOOLS,%20RIGHT_BAR_STATS_TOOLS&pg_right_bar=RIGHT_BAR_STATS_TOOLS&	D:/MichCA/MichCA/www.mich-ca.org/displayPage17e8.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:34:07	195038/195038	---M--	200	added ('OK')	image/jpeg	etag:W/%22195038-1543774971000%22	http://www.mich-ca.org/images/michca/uploaded/default/nvcc_t20shield-02122018-012241.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/default/nvcc_t20shield-02122018-012241.jpg	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:34:18	259088/259088	---M--	200	added ('OK')	image/jpeg	etag:W/%22259088-1543775065000%22	http://www.mich-ca.org/images/michca/uploaded/default/maco_t20plate-02122018-012424.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/default/maco_t20plate-02122018-012424.jpg	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:34:39	196439/196439	---M--	200	added ('OK')	image/jpeg	etag:W/%22196439-1543774961000%22	http://www.mich-ca.org/images/michca/uploaded/default/drcc_t20trophy-02122018-012240.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/default/drcc_t20trophy-02122018-012240.jpg	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:34:40	26491/26491	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:34:40%20GMT	http://www.mich-ca.org/documentspage.htm?categoryId=54	D:/MichCA/MichCA/www.mich-ca.org/documentspagee778.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:34:41	23930/23930	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:34:41%20GMT	http://www.mich-ca.org/profiledescpage.htm?id=2	D:/MichCA/MichCA/www.mich-ca.org/profiledescpage0b30.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:34:42	6687/6687	---M--	200	added ('OK')	image/jpeg	etag:W/%226687-1592158535000%22	http://www.mich-ca.org/images/michca/uploaded/box_200x150/susheel_bhat_2020-14062020-011534.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_200x150/susheel_bhat_2020-14062020-011534.jpg	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:34:43	23628/23628	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:34:43%20GMT	http://www.mich-ca.org/profiledescpage.htm?id=4	D:/MichCA/MichCA/www.mich-ca.org/profiledescpagedcfd.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:34:44	3955/3955	---M--	200	added ('OK')	image/jpeg	etag:W/%223955-1551999153000%22	http://www.mich-ca.org/images/michca/uploaded/box_200x150/ajey_mohile-07032019-055230.jpeg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_200x150/ajey_mohile-07032019-055230.jpg	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:34:44	159701/159701	---M--	200	added ('OK')	image/jpeg	etag:W/%22159701-1523934788000%22	http://www.mich-ca.org/images/michca/uploaded/default/2018-michca-winter-indoor_champions-16042018-101308.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/default/2018-michca-winter-indoor_champions-16042018-101308.jpg	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:34:44	23665/23665	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:34:44%20GMT	http://www.mich-ca.org/profiledescpage.htm?id=3	D:/MichCA/MichCA/www.mich-ca.org/profiledescpaged708.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:34:45	5197/5197	---M--	200	added ('OK')	image/jpeg	etag:W/%225197-1473976217000%22	http://www.mich-ca.org/images/michca/uploaded/box_200x150/nad_pic1-15092016-045017.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_200x150/nad_pic1-15092016-045017.jpg	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:34:45	23561/23561	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:34:46%20GMT	http://www.mich-ca.org/profiledescpage.htm?id=922	D:/MichCA/MichCA/www.mich-ca.org/profiledescpage5580.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:34:46	5540/5540	---M--	200	added ('OK')	image/jpeg	etag:W/%225540-1551999152000%22	http://www.mich-ca.org/images/michca/uploaded/box_200x150/akshay_sodagam-07032019-055230.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_200x150/akshay_sodagam-07032019-055230.jpg	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:34:46	22718/22718	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:34:47%20GMT	http://www.mich-ca.org/displayArticle.htm?id=208	D:/MichCA/MichCA/www.mich-ca.org/displayArticleca2e.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:34:47	22729/22729	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:34:47%20GMT	http://www.mich-ca.org/displayArticle.htm?id=277	D:/MichCA/MichCA/www.mich-ca.org/displayArticle4bb2.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:34:48	22717/22717	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:34:48%20GMT	http://www.mich-ca.org/displayArticle.htm?id=244	D:/MichCA/MichCA/www.mich-ca.org/displayArticledefa.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:34:48	22692/22692	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:34:48%20GMT	http://www.mich-ca.org/displayArticle.htm?id=302	D:/MichCA/MichCA/www.mich-ca.org/displayArticle76b7.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
21:34:49	23487/23487	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:34:49%20GMT	http://www.mich-ca.org/displayArticle.htm?id=56	D:/MichCA/MichCA/www.mich-ca.org/displayArticleadbc.html	(from http://www.mich-ca.org/displayPage.htm?pgname=HOME,%20RIGHT_BAR2&pg_right_bar=RIGHT_BAR2&)
